UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9464,M24323,M,300.5,309.3,1552,38.64,133,0,0,0,0,0,0
9465,L56644,L,300.6,309.4,1440,50.61000000000001,136,0,0,0,0,0,0
9466,M24325,M,300.6,309.4,1460,45.99,138,0,0,0,0,0,0
9467,L56646,L,300.6,309.4,1471,50.400000000000006,141,0,0,0,0,0,0
9468,L56647,L,300.6,309.3,1702,28.980000000000004,143,0,0,0,0,0,0
9469,L56648,L,300.6,309.4,1375,58.17,145,0,0,0,0,0,0
9470,L56649,L,300.6,309.4,1698,34.86000000000001,147,0,0,0,0,0,0
9471,H38884,H,300.6,309.4,1439,49.455000000000005,149,0,0,0,0,0,0
9472,M24331,M,300.6,309.4,1774,28.875,154,0,0,0,0,0,0
9473,M24332,M,300.7,309.4,1375,50.714999999999996,157,0,0,0,0,0,0
9474,L56653,L,300.7,309.5,1446,42.0,160,0,0,0,0,0,0
9475,M24334,M,300.7,309.6,1455,49.14,162,0,0,0,0,0,0
9476,L56655,L,300.8,309.6,1523,43.995,165,0,0,0,0,0,0
9477,M24336,M,300.8,309.6,1692,33.495,167,0,0,0,0,0,0
9478,M24337,M,300.8,309.6,1693,34.964999999999996,170,0,0,0,0,0,0
9479,L56658,L,300.8,309.6,1890,25.200000000000003,173,0,0,0,0,0,0
9480,H38893,H,300.9,309.6,1600,35.175000000000004,175,0,0,0,0,0,0
9481,M24340,M,300.9,309.6,1434,45.99,180,0,0,0,0,0,0
9482,L56661,L,300.9,309.6,1365,53.445,183,0,0,0,0,0,0
9483,H38896,H,300.8,309.6,1309,60.27,185,0,0,0,0,0,0
9484,H38897,H,300.9,309.6,1546,37.065,190,0,0,0,0,0,0
9485,L56664,L,300.9,309.6,1663,35.385000000000005,195,0,0,0,0,0,0
9486,L56665,L,300.9,309.6,1589,35.910000000000004,197,0,0,0,0,0,0
9487,M24346,M,300.9,309.6,1472,48.300000000000004,199,0,0,0,0,0,0
9488,L56667,L,300.9,309.6,1583,41.79,202,0,0,0,0,0,0
9489,M24348,M,300.9,309.6,1567,36.225,204,0,0,0,0,0,0
9490,L56669,L,300.9,309.7,1407,43.995,207,0,0,0,0,0,0
9491,M24350,M,301.0,309.7,1418,46.935,209,0,0,0,0,0,0
9492,M24351,M,301.0,309.7,1489,42.73500000000001,212,0,0,0,0,0,0
9493,L56672,L,301.1,309.9,1586,38.43,215,0,0,0,0,0,0
9494,L56673,L,301.1,309.8,1398,58.17,217,1,0,0,0,1,0
9495,L56674,L,301.2,309.9,1516,43.47,219,0,0,0,0,0,0
9496,H38909,H,301.3,310.0,1373,47.04,221,0,0,0,0,0,0
9497,M24356,M,301.2,310.0,1349,52.92,226,0,0,0,0,0,0
9498,H38911,H,301.1,309.9,1443,42.315,0,0,0,0,0,0,0
9499,H38912,H,301.2,310.1,1542,37.905,5,0,0,0,0,0,0
9500,L56679,L,301.2,310.1,1534,39.58500000000001,10,0,0,0,0,0,0
9501,L56680,L,301.2,310.2,1697,32.13,12,0,0,0,0,0,0
9502,L56681,L,301.3,310.3,1396,49.77,14,0,0,0,0,0,0
9503,L56682,L,301.3,310.2,1495,51.660000000000004,16,0,0,0,0,0,0
9504,M24363,M,301.2,310.3,1551,47.04,18,0,0,0,0,0,0
9505,L56684,L,301.2,310.3,1440,49.35,21,0,0,0,0,0,0
9506,L56685,L,301.2,310.3,1429,42.105000000000004,23,0,0,0,0,0,0
9507,H38920,H,301.3,310.4,1548,43.68000000000001,25,0,0,0,0,0,0
9508,L56687,L,301.3,310.5,1505,40.74,30,0,0,0,0,0,0
9509,L56688,L,301.2,310.4,1611,38.22,32,0,0,0,0,0,0
9510,M24369,M,301.2,310.4,1502,41.79,34,0,0,0,0,0,0
9511,M24370,M,301.2,310.4,1504,45.464999999999996,37,0,0,0,0,0,0
9512,L56691,L,301.1,310.3,1449,42.73500000000001,40,0,0,0,0,0,0
9513,L56692,L,301.0,310.2,1575,39.69,42,0,0,0,0,0,0
9514,M24373,M,301.0,310.2,1598,35.07,44,0,0,0,0,0,0
9515,L56694,L,301.0,310.1,1416,48.195,47,0,0,0,0,0,0
9516,L56695,L,301.0,310.2,1682,30.240000000000002,49,0,0,0,0,0,0
9517,L56696,L,300.9,310.1,1341,57.225,51,0,0,0,0,0,0
9518,L56697,L,300.9,310.1,1523,41.055,53,0,0,0,0,0,0
9519,L56698,L,301.0,310.1,1580,43.995,55,0,0,0,0,0,0
9520,L56699,L,301.0,310.1,1531,37.800000000000004,57,0,0,0,0,0,0
9521,L56700,L,301.0,310.1,1375,51.345,59,0,0,0,0,0,0
9522,M24381,M,300.9,310.1,1484,42.42,61,0,0,0,0,0,0
9523,M24382,M,301.0,310.2,1657,33.915,64,0,0,0,0,0,0
9524,L56703,L,301.0,310.2,1494,42.63,67,0,0,0,0,0,0
9525,H38938,H,301.0,310.3,1658,28.980000000000004,69,0,0,0,0,0,0
9526,L56705,L,301.1,310.3,1411,44.205000000000005,74,0,0,0,0,0,0
9527,M24386,M,301.2,310.4,1395,58.17,76,0,0,0,0,0,0
9528,L56707,L,301.1,310.4,1550,46.095,79,0,0,0,0,0,0
9529,M24388,M,301.1,310.3,1233,61.95,81,0,0,0,0,0,0
9530,L56709,L,301.1,310.3,1459,49.035000000000004,84,0,0,0,0,0,0
9531,H38944,H,301.1,310.4,1405,56.28,86,0,0,0,0,0,0
9532,L56711,L,301.2,310.5,1458,46.30500000000001,91,0,0,0,0,0,0
9533,L56712,L,301.2,310.5,1384,51.135000000000005,93,0,0,0,0,0,0
9534,L56713,L,301.2,310.5,1705,30.975,95,0,0,0,0,0,0
9535,L56714,L,301.3,310.6,1443,47.98500000000001,97,0,0,0,0,0,0
9536,M24395,M,301.3,310.6,1609,32.97,99,0,0,0,0,0,0
9537,L56716,L,301.3,310.5,1818,27.3,102,0,0,0,0,0,0
9538,M24397,M,301.3,310.6,1457,44.205000000000005,104,0,0,0,0,0,0
9539,L56718,L,301.3,310.6,1480,47.355000000000004,107,0,0,0,0,0,0
9540,L56719,L,301.4,310.8,1424,50.08500000000001,109,0,0,0,0,0,0
9541,M24400,M,301.4,310.8,1628,42.21000000000001,111,0,0,0,0,0,0
9542,M24401,M,301.5,310.8,1754,32.865,114,0,0,0,0,0,0
9543,L56722,L,301.6,310.9,1716,29.925,117,0,0,0,0,0,0
9544,M24403,M,301.5,310.9,1378,51.135000000000005,119,0,0,0,0,0,0
9545,L56724,L,301.6,311.0,1708,32.550000000000004,122,0,0,0,0,0,0
9546,L56725,L,301.6,311.0,1430,40.214999999999996,124,0,0,0,0,0,0
9547,M24406,M,301.7,311.2,1560,46.095,126,0,0,0,0,0,0
9548,L56727,L,301.6,311.1,1679,32.235,129,0,0,0,0,0,0
9549,L56728,L,301.6,311.1,1521,39.06,131,0,0,0,0,0,0
9550,M24409,M,301.6,311.1,1649,35.49,133,0,0,0,0,0,0
9551,M24410,M,301.5,311.0,1451,45.464999999999996,136,0,0,0,0,0,0
9552,L56731,L,301.4,310.8,1391,51.345,139,0,0,0,0,0,0
9553,M24412,M,301.3,310.8,1523,42.945,141,0,0,0,0,0,0
9554,L56733,L,301.3,310.7,1495,41.160000000000004,144,0,0,0,0,0,0
9555,M24414,M,301.3,310.7,1440,47.775,146,0,0,0,0,0,0
9556,H38969,H,301.4,310.8,1585,32.97,149,0,0,0,0,0,0
9557,L56736,L,301.5,310.8,1374,50.714999999999996,154,0,0,0,0,0,0
9558,M24417,M,301.5,310.8,1507,42.21000000000001,156,0,0,0,0,0,0
9559,M24418,M,301.5,310.9,1577,36.330000000000005,159,0,0,0,0,0,0
9560,L56739,L,301.5,310.9,1496,40.425000000000004,162,0,0,0,0,0,0
9561,L56740,L,301.6,310.9,1487,44.625,164,0,0,0,0,0,0
9562,L56741,L,301.6,310.9,1853,27.615000000000002,166,0,0,0,0,0,0
9563,M24422,M,301.7,311.0,1435,52.605000000000004,168,0,0,0,0,0,0
9564,M24423,M,301.8,311.1,1763,26.775000000000002,171,0,0,0,0,0,0
9565,L56744,L,301.8,311.1,1820,26.145,174,0,0,0,0,0,0
9566,M24425,M,301.8,311.1,1498,40.005,176,0,0,0,0,0,0
9567,L56746,L,301.8,311.1,1603,36.855000000000004,179,0,0,0,0,0,0
9568,L56747,L,301.8,311.1,1412,44.625,181,0,0,0,0,0,0
9569,L56748,L,301.8,311.1,1588,39.9,183,0,0,0,0,0,0
9570,M24429,M,301.8,311.0,1948,21.0,185,0,0,0,0,0,0
9571,L56750,L,301.7,310.9,1384,50.61000000000001,188,0,0,0,0,0,0
9572,L56751,L,301.7,310.8,1589,37.800000000000004,190,0,0,0,0,0,0
9573,M24432,M,301.7,310.8,1405,49.980000000000004,192,0,0,0,0,0,0
9574,L56753,L,301.7,310.9,1491,42.105000000000004,195,0,0,0,0,0,0
9575,H38988,H,301.7,310.8,1418,48.93000000000001,197,0,0,0,0,0,0
9576,M24435,M,301.6,310.8,1603,37.17,202,0,0,0,0,0,0
9577,L56756,L,301.6,310.7,1922,24.465000000000003,205,1,1,0,0,0,0
9578,M24437,M,301.5,310.7,1364,51.975,0,0,0,0,0,0,0
9579,L56758,L,301.4,310.7,1551,43.260000000000005,3,0,0,0,0,0,0
9580,L56759,L,301.5,310.7,1589,35.175000000000004,5,0,0,0,0,0,0
9581,M24440,M,301.5,310.7,1423,59.325,7,0,0,0,0,0,0
9582,L56761,L,301.4,310.6,1418,55.755,10,0,0,0,0,0,0
9583,M24442,M,301.3,310.5,1404,49.875,12,0,0,0,0,0,0
9584,L56763,L,301.3,310.5,1281,62.79,15,0,0,0,0,0,0
9585,L56764,L,301.3,310.5,1529,43.365,17,0,0,0,0,0,0
9586,M24445,M,301.3,310.5,1563,44.205000000000005,19,0,0,0,0,0,0
9587,L56766,L,301.4,310.6,1348,57.225,22,0,0,0,0,0,0
9588,M24447,M,301.3,310.5,1462,42.525,24,0,0,0,0,0,0
9589,H39002,H,301.3,310.4,1510,47.775,27,0,0,0,0,0,0
9590,L56769,L,301.2,310.4,1472,45.464999999999996,32,0,0,0,0,0,0
9591,M24450,M,301.2,310.4,1325,54.6,34,0,0,0,0,0,0
9592,L56771,L,301.2,310.4,1570,39.165,37,0,0,0,0,0,0
9593,L56772,L,301.2,310.4,1379,49.14,39,0,0,0,0,0,0
9594,L56773,L,301.1,310.2,1352,55.44,41,0,0,0,0,0,0
9595,L56774,L,301.1,310.3,1727,30.135,43,0,0,0,0,0,0
9596,H39009,H,301.0,310.1,1432,52.5,45,0,0,0,0,0,0
9597,L56776,L,300.9,310.1,1466,45.57,50,0,0,0,0,0,0
9598,L56777,L,300.9,310.1,1510,39.9,52,0,0,0,0,0,0
9599,L56778,L,301.0,310.2,1490,43.155,54,0,0,0,0,0,0
9600,L56779,L,301.0,310.1,1463,39.27,56,0,0,0,0,0,0
9601,M24460,M,300.9,310.0,1561,47.565,58,0,0,0,0,0,0
9602,L56781,L,300.9,310.1,2109,18.900000000000002,61,0,0,0,0,0,0
9603,L56782,L,300.9,310.2,1705,34.125,63,0,0,0,0,0,0
9604,M24463,M,300.9,310.1,1549,42.21000000000001,65,0,0,0,0,0,0
9605,H39018,H,301.0,310.2,1637,39.9,68,0,0,0,0,0,0
9606,M24465,M,300.9,310.1,1484,39.795,73,0,0,0,0,0,0
9607,L56786,L,300.9,310.1,1401,46.62,76,0,0,0,0,0,0
9608,L56787,L,300.9,310.1,1571,38.64,78,0,0,0,0,0,0
9609,M24468,M,300.9,310.1,1513,43.575,80,0,0,0,0,0,0
9610,L56789,L,301.0,310.1,1470,42.315,83,0,0,0,0,0,0
9611,L56790,L,301.0,310.1,1505,43.365,85,0,0,0,0,0,0
9612,L56791,L,301.0,310.2,1432,44.31,87,0,0,0,0,0,0
9613,M24472,M,301.0,310.2,1625,33.39,89,0,0,0,0,0,0
9614,L56793,L,301.0,310.2,1377,65.625,92,1,0,0,1,0,0
9615,M24474,M,301.1,310.3,1441,46.095,94,0,0,0,0,0,0
9616,M24475,M,301.0,310.2,1564,41.895,97,0,0,0,0,0,0
9617,L56796,L,300.9,310.1,1580,39.165,100,0,0,0,0,0,0
9618,L56797,L,301.0,310.2,1516,37.065,102,0,0,0,0,0,0
9619,L56798,L,301.0,310.1,1447,44.94,104,0,0,0,0,0,0
9620,M24479,M,300.9,310.0,1323,55.545,106,0,0,0,0,0,0
9621,L56800,L,300.9,310.0,1470,48.195,109,0,0,0,0,0,0
9622,M24481,M,301.0,310.0,2049,20.475,111,0,0,0,0,0,0
9623,L56802,L,300.9,310.0,1794,28.56,114,0,0,0,0,0,0
9624,L56803,L,300.9,310.1,1356,50.19,116,0,0,0,0,0,0
9625,H39038,H,301.0,310.1,1555,40.53,118,0,0,0,0,0,0
9626,M24485,M,301.0,310.1,1487,49.875,123,0,0,0,0,0,0
9627,M24486,M,301.0,310.0,1341,61.845,126,0,0,0,0,0,0
9628,M24487,M,300.9,310.0,1487,38.43,129,0,0,0,0,0,0
9629,H39042,H,301.0,310.0,1569,36.015,132,0,0,0,0,0,0
9630,H39043,H,301.0,310.1,2053,20.685,137,0,0,0,0,0,0
9631,L56810,L,301.0,310.1,1583,37.589999999999996,142,0,0,0,0,0,0
9632,L56811,L,301.0,310.0,1672,34.86000000000001,144,0,0,0,0,0,0
9633,M24492,M,301.0,310.0,1337,60.27,146,0,0,0,0,0,0
9634,H39047,H,301.1,310.1,1421,43.260000000000005,149,0,0,0,0,0,0
9635,L56814,L,301.1,310.2,1425,55.33500000000001,154,0,0,0,0,0,0
9636,L56815,L,301.2,310.2,1609,34.86000000000001,156,0,0,0,0,0,0
9637,L56816,L,301.2,310.3,1507,43.365,158,0,0,0,0,0,0
9638,L56817,L,301.2,310.3,1463,40.845,160,0,0,0,0,0,0
9639,H39052,H,301.3,310.4,1393,47.145,162,0,0,0,0,0,0
9640,L56819,L,301.3,310.4,1725,28.14,167,0,0,0,0,0,0
9641,L56820,L,301.4,310.5,1514,37.905,169,0,0,0,0,0,0
9642,L56821,L,301.3,310.4,1365,56.595,171,0,0,0,0,0,0
9643,L56822,L,301.4,310.5,1372,48.615,173,0,0,0,0,0,0
9644,L56823,L,301.4,310.4,1509,42.63,175,0,0,0,0,0,0
9645,L56824,L,301.3,310.4,1629,34.230000000000004,177,0,0,0,0,0,0
9646,L56825,L,301.4,310.5,1749,29.505000000000003,179,0,0,0,0,0,0
9647,L56826,L,301.4,310.4,1582,33.285000000000004,181,0,0,0,0,0,0
9648,L56827,L,301.2,310.2,1458,49.35,183,0,0,0,0,0,0
9649,L56828,L,301.1,310.1,1416,43.260000000000005,185,0,0,0,0,0,0
9650,H39063,H,301.1,310.0,1657,34.755,187,0,0,0,0,0,0
9651,M24510,M,301.1,310.0,1437,43.155,192,0,0,0,0,0,0
9652,M24511,M,301.1,310.0,1580,37.800000000000004,195,0,0,0,0,0,0
9653,M24512,M,301.0,310.0,1488,48.615,198,0,0,0,0,0,0
9654,L56833,L,301.0,309.9,1373,58.48500000000001,201,1,0,0,0,1,0
9655,L56834,L,301.1,310.0,1367,59.115,203,1,0,0,0,1,0
9656,H39069,H,301.1,310.0,1431,51.975,205,0,0,0,0,0,0
9657,L56836,L,301.0,310.1,1623,34.65,210,0,0,0,0,0,0
9658,L56837,L,301.0,310.0,1484,41.580000000000005,212,0,0,0,0,0,0
9659,L56838,L,301.0,309.9,1548,36.225,214,0,0,0,0,0,0
9660,L56839,L,300.9,309.8,1287,64.995,216,1,0,0,0,1,0
9661,M24520,M,300.9,309.8,1392,45.255,218,0,0,0,0,0,0
9662,H39075,H,301.0,310.0,1458,47.145,221,0,0,0,0,0,0
9663,M24522,M,301.1,310.1,1570,32.445,226,0,0,0,0,0,0
9664,L56843,L,301.1,310.1,1435,51.24,229,1,0,0,0,1,0
9665,L56844,L,301.1,310.2,1317,57.54,231,1,0,0,0,1,0
9666,L56845,L,301.2,310.3,1610,34.964999999999996,233,0,0,0,0,0,0
9667,M24526,M,301.1,310.3,1838,25.200000000000003,235,0,0,0,0,0,0
9668,L56847,L,301.2,310.3,1352,51.345,238,1,0,0,0,1,0
9669,L56848,L,301.1,310.3,1619,36.96000000000001,240,0,0,0,0,0,0
9670,L56849,L,301.1,310.3,1619,32.655,242,0,0,0,0,0,0
9671,L56850,L,301.0,310.2,1690,32.235,244,0,0,0,0,0,0
9672,L56851,L,301.0,310.2,1412,46.30500000000001,246,0,0,0,0,0,0
9673,H39086,H,301.0,310.2,1744,33.075,0,0,0,0,0,0,0
9674,M24533,M,301.0,310.1,1593,37.17,5,0,0,0,0,0,0
9675,L56854,L,301.1,310.2,1695,31.080000000000002,8,0,0,0,0,0,0
9676,M24535,M,301.0,310.2,1298,60.06,10,0,0,0,0,0,0
9677,L56856,L,301.0,310.1,1886,22.26,13,0,0,0,0,0,0
9678,L56857,L,301.0,310.1,2033,20.265,15,0,0,0,0,0,0
9679,M24538,M,301.1,310.2,1711,29.505000000000003,17,0,0,0,0,0,0
9680,L56859,L,301.1,310.2,1598,35.07,20,0,0,0,0,0,0
9681,L56860,L,301.1,310.1,1894,25.41,22,0,0,0,0,0,0
9682,M24541,M,301.1,310.1,1412,46.62,24,0,0,0,0,0,0
9683,L56862,L,301.1,310.0,1394,48.93000000000001,27,0,0,0,0,0,0
9684,M24543,M,301.0,310.0,1338,59.22,29,0,0,0,0,0,0
9685,H39098,H,300.9,309.9,1376,53.550000000000004,32,0,0,0,0,0,0
9686,L56865,L,301.0,310.0,1360,50.505,37,0,0,0,0,0,0
9687,L56866,L,301.1,310.1,1486,42.73500000000001,39,0,0,0,0,0,0
9688,M24547,M,301.1,310.1,1649,33.18,41,0,0,0,0,0,0
9689,L56868,L,301.1,310.1,1367,47.88,44,0,0,0,0,0,0
9690,L56869,L,301.0,310.1,1362,62.475,46,0,0,0,0,0,0
9691,M24550,M,300.9,310.0,1520,37.38,48,0,0,0,0,0,0
9692,L56871,L,301.0,310.0,1582,33.495,51,0,0,0,0,0,0
9693,M24552,M,301.0,310.0,1667,31.5,53,0,0,0,0,0,0
9694,L56873,L,300.9,310.0,1693,30.240000000000002,56,0,0,0,0,0,0
9695,L56874,L,300.9,310.0,1559,35.07,58,0,0,0,0,0,0
9696,L56875,L,300.9,309.9,1592,33.6,60,0,0,0,0,0,0
9697,L56876,L,300.9,309.9,1404,41.79,62,0,0,0,0,0,0
9698,M24557,M,300.8,309.8,1413,47.775,64,0,0,0,0,0,0
9699,L56878,L,300.8,309.8,1663,29.61,67,0,0,0,0,0,0
9700,L56879,L,300.8,309.8,1508,38.115,69,0,0,0,0,0,0
9701,M24560,M,300.9,309.8,1353,56.385000000000005,71,0,0,0,0,0,0
9702,L56881,L,300.8,309.8,1485,44.52,74,0,0,0,0,0,0
9703,L56882,L,300.9,310.0,1633,32.76,76,0,0,0,0,0,0
9704,L56883,L,300.9,310.0,1422,45.78,78,0,0,0,0,0,0
9705,L56884,L,300.9,310.1,1577,43.47,80,0,0,0,0,0,0
9706,L56885,L,300.9,310.0,1482,43.155,82,0,0,0,0,0,0
9707,M24566,M,301.0,310.1,1705,31.605000000000004,84,0,0,0,0,0,0
9708,L56887,L,301.0,310.1,1699,34.545,87,0,0,0,0,0,0
9709,L56888,L,301.0,310.1,1664,31.185000000000002,89,0,0,0,0,0,0
9710,M24569,M,301.0,310.0,1486,36.330000000000005,91,0,0,0,0,0,0
9711,L56890,L,301.1,310.1,1336,64.365,94,0,0,0,0,0,0
9712,H39125,H,301.1,310.1,1429,45.045,96,0,0,0,0,0,0
9713,M24572,M,301.1,310.2,1456,50.82,101,0,0,0,0,0,0
9714,L56893,L,301.1,310.2,1496,47.25,104,0,0,0,0,0,0
9715,L56894,L,301.1,310.1,1894,21.105000000000004,106,0,0,0,0,0,0
9716,L56895,L,301.1,310.1,1373,58.38,108,0,0,0,0,0,0
9717,H39130,H,301.0,310.0,1387,47.46000000000001,110,0,0,0,0,0,0
9718,L56897,L,300.9,309.9,1500,46.410000000000004,115,0,0,0,0,0,0
9719,L56898,L,300.9,309.9,1517,38.43,117,0,0,0,0,0,0
9720,L56899,L,300.9,309.9,1309,59.010000000000005,119,0,0,0,0,0,0
9721,M24580,M,300.9,309.9,1357,57.225,121,0,0,0,0,0,0
9722,L56901,L,300.8,309.8,1490,42.63,124,0,0,0,0,0,0
9723,H39136,H,300.8,309.8,1911,22.680000000000003,126,0,0,0,0,0,0
9724,L56903,L,300.8,309.8,1599,35.28,131,0,0,0,0,0,0
9725,M24584,M,300.8,309.7,2098,19.95,133,0,0,0,0,0,0
9726,M24585,M,300.7,309.7,1629,29.294999999999998,136,0,0,0,0,0,0
9727,L56906,L,300.8,309.8,1557,39.06,139,0,0,0,0,0,0
9728,L56907,L,300.8,309.8,1461,41.37,141,0,0,0,0,0,0
9729,L56908,L,300.8,309.8,1563,35.385000000000005,143,0,0,0,0,0,0
9730,L56909,L,300.7,309.8,1695,30.450000000000003,145,0,0,0,0,0,0
9731,L56910,L,300.8,310.0,1528,38.535000000000004,147,0,0,0,0,0,0
9732,L56911,L,300.8,310.0,1389,52.080000000000005,149,0,0,0,0,0,0
9733,L56912,L,300.9,310.0,2231,18.27,151,0,0,0,0,0,0
9734,M24593,M,300.9,310.1,1442,45.045,153,0,0,0,0,0,0
9735,H39148,H,300.9,310.1,1458,46.515,156,0,0,0,0,0,0
9736,L56915,L,301.0,310.1,1444,50.08500000000001,161,0,0,0,0,0,0
9737,M24596,M,300.9,310.0,1348,61.11000000000001,163,0,0,0,0,0,0
9738,L56917,L,300.9,310.0,1791,28.980000000000004,166,0,0,0,0,0,0
9739,L56918,L,301.0,310.0,1509,39.9,168,0,0,0,0,0,0
9740,L56919,L,300.9,310.0,1515,45.045,170,0,0,0,0,0,0
9741,M24600,M,300.9,310.1,1655,33.075,172,0,0,0,0,0,0
9742,L56921,L,300.9,310.1,1495,45.045,175,0,0,0,0,0,0
9743,L56922,L,300.9,310.2,1623,39.06,177,0,0,0,0,0,0
9744,L56923,L,300.9,310.2,1562,44.625,179,0,0,0,0,0,0
9745,L56924,L,300.8,310.1,1574,38.010000000000005,181,0,0,0,0,0,0
9746,L56925,L,300.8,310.0,1611,34.02,183,0,0,0,0,0,0
9747,L56926,L,300.8,310.0,1403,47.88,185,0,0,0,0,0,0
9748,L56927,L,300.8,310.1,1481,49.77,187,0,0,0,0,0,0
9749,M24608,M,300.9,310.1,1441,43.260000000000005,189,0,0,0,0,0,0
9750,H39163,H,300.8,310.1,1483,47.67,192,0,0,0,0,0,0
9751,L56930,L,300.7,310.0,1555,34.230000000000004,197,0,0,0,0,0,0
9752,L56931,L,300.6,309.9,1615,30.240000000000002,199,0,0,0,0,0,0
9753,L56932,L,300.6,309.8,1561,34.230000000000004,201,0,0,0,0,0,0
9754,L56933,L,300.5,309.8,1593,36.855000000000004,203,0,0,0,0,0,0
9755,M24614,M,300.5,309.7,1552,35.7,205,0,0,0,0,0,0
9756,H39169,H,300.5,309.7,1561,37.065,208,0,0,0,0,0,0
9757,L56936,L,300.6,309.8,1597,37.695,213,0,0,0,0,0,0
9758,M24617,M,300.6,309.9,1517,35.7,215,0,0,0,0,0,0
9759,L56938,L,300.6,309.8,2271,17.01,218,1,1,0,0,0,0
9760,L56939,L,300.5,309.7,1613,38.535000000000004,0,0,0,0,0,0,0
9761,M24620,M,300.5,309.6,1509,49.665,2,0,0,0,0,0,0
9762,L56941,L,300.6,309.7,1703,27.405,5,0,0,0,0,0,0
9763,L56942,L,300.6,309.7,1925,23.205000000000002,7,0,0,0,0,0,0
9764,M24623,M,300.6,309.6,1635,31.185000000000002,9,0,0,0,0,0,0
9765,L56944,L,300.5,309.5,1294,70.03500000000001,12,1,0,0,1,0,0
9766,L56945,L,300.6,309.6,1472,41.055,14,0,0,0,0,0,0
9767,H39180,H,300.6,309.6,1449,44.625,16,0,0,0,0,0,0
9768,L56947,L,300.6,309.6,1563,36.75,21,0,0,0,0,0,0
9769,L56948,L,300.6,309.6,1611,37.48500000000001,23,0,0,0,0,0,0
9770,L56949,L,300.6,309.6,1386,51.03,25,0,0,0,0,0,0
9771,H39184,H,300.6,309.5,1584,33.39,27,0,0,0,0,0,0
9772,M24631,M,300.7,309.6,1424,52.92,32,0,0,0,0,0,0
9773,L56952,L,300.5,309.5,1561,36.54,35,0,0,0,0,0,0
9774,L56953,L,300.5,309.4,1560,39.795,37,0,0,0,0,0,0
9775,H39188,H,300.6,309.5,1375,43.050000000000004,39,0,0,0,0,0,0
9776,M24635,M,300.6,309.5,1684,29.19,44,0,0,0,0,0,0
9777,M24636,M,300.6,309.6,1397,56.80500000000001,47,0,0,0,0,0,0
9778,L56957,L,300.6,309.6,1387,60.480000000000004,50,0,0,0,0,0,0
9779,H39192,H,300.7,309.7,1311,57.225,52,0,0,0,0,0,0
9780,L56959,L,300.8,309.8,1509,38.010000000000005,57,0,0,0,0,0,0
9781,M24640,M,300.8,309.8,1477,49.035000000000004,59,0,0,0,0,0,0
9782,L56961,L,300.8,309.9,1441,43.68000000000001,62,0,0,0,0,0,0
9783,L56962,L,300.7,309.9,1404,49.455000000000005,64,0,0,0,0,0,0
9784,H39197,H,300.8,309.9,1466,46.830000000000005,66,0,0,0,0,0,0
9785,M24644,M,300.7,309.8,1435,51.24,71,0,0,0,0,0,0
9786,H39199,H,300.7,309.7,1697,31.290000000000003,74,0,0,0,0,0,0
9787,M24646,M,300.7,309.6,1738,28.665000000000003,79,0,0,0,0,0,0
9788,H39201,H,300.6,309.5,1420,52.92,82,0,0,0,0,0,0
9789,M24648,M,300.5,309.5,1535,41.79,87,0,0,0,0,0,0
9790,L56969,L,300.6,309.6,1715,29.82,90,0,0,0,0,0,0
9791,L56970,L,300.6,309.5,1483,45.36000000000001,92,0,0,0,0,0,0
9792,M24651,M,300.5,309.4,1521,39.375,94,0,0,0,0,0,0
9793,H39206,H,300.5,309.4,1573,37.800000000000004,97,0,0,0,0,0,0
9794,H39207,H,300.5,309.4,1414,49.035000000000004,102,0,0,0,0,0,0
9795,L56974,L,300.5,309.3,1590,35.595,107,0,0,0,0,0,0
9796,L56975,L,300.5,309.3,1623,34.755,109,0,0,0,0,0,0
9797,H39210,H,300.4,309.3,1694,32.445,111,0,0,0,0,0,0
9798,M24657,M,300.4,309.2,1597,35.175000000000004,116,0,0,0,0,0,0
9799,L56978,L,300.5,309.3,1471,46.935,119,0,0,0,0,0,0
9800,M24659,M,300.5,309.3,1551,36.435,121,0,0,0,0,0,0
9801,H39214,H,300.5,309.3,1421,52.815,124,0,0,0,0,0,0
9802,M24661,M,300.4,309.3,1496,47.88,129,0,0,0,0,0,0
9803,H39216,H,300.4,309.3,1984,20.16,132,0,0,0,0,0,0
9804,L56983,L,300.4,309.2,1692,31.290000000000003,137,0,0,0,0,0,0
9805,L56984,L,300.4,309.1,1467,44.625,139,0,0,0,0,0,0
9806,L56985,L,300.4,309.2,1651,29.925,141,0,0,0,0,0,0
9807,L56986,L,300.3,309.1,1417,63.525000000000006,143,0,0,0,0,0,0
9808,L56987,L,300.2,309.0,1413,57.75,145,0,0,0,0,0,0
9809,M24668,M,300.2,309.0,1441,46.410000000000004,147,0,0,0,0,0,0
9810,M24669,M,300.2,309.0,1353,52.815,150,0,0,0,0,0,0
9811,L56990,L,300.1,309.0,1502,42.945,153,0,0,0,0,0,0
9812,L56991,L,300.2,309.0,1610,33.285000000000004,155,0,0,0,0,0,0
9813,M24672,M,300.2,309.1,1411,48.089999999999996,157,0,0,0,0,0,0
9814,L56993,L,300.3,309.1,1387,54.915,160,0,0,0,0,0,0
9815,H39228,H,300.3,309.1,1430,42.945,162,0,0,0,0,0,0
9816,M24675,M,300.4,309.1,1576,40.74,167,0,0,0,0,0,0
